Brand,Spec_Score,Model_Name,Series,Price,Price_Range,Utility,Processor_Brand,Core Configuration,Clock-speed,OS Type,RAM Type,Ram_Capacity(GB),Graphics_Brand,Display Size (Inches),Resolution Width,Resolution Height,PPI,Aspect Ratio,Weight(kg),Touchscreen,Screen_Protection,Colour(s),Outlier_Flag,Original_Brand
HP,7.8,15seq2305au,15seq2305au,43400.0,Economy,Everyday Use,AMD,Hexa Core,3.64,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.69,No,Yes,Silver,0,HP
Lenovo,7.0,ideapad slim 3 14iah8,ideapad,54990.0,Economy,Everyday Use,Intel,Hexa Core,2.0,Windows,LPDDR5,16,Intel,14.0,1920,1080,157.35,1.78,1.37,No,Yes,Grey,0,Lenovo
Acer,7.9,aspire lite al1541,aspire,44999.0,Economy,Everyday Use,AMD,Octa Core,1.8,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.59,No,No,Steel Gray,0,Acer
Lenovo,2.6,ideapad slim 1i 14igl7,ideapad,26980.0,Budget,Everyday Use,Intel,Dual Core,1.1,Windows,DDR4,8,Intel,15.6,1366,768,100.45,1.78,1.54,No,Yes,Grey,0,Lenovo
Lenovo,9.4,thinkpad e14 gen5,thinkpad,96990.0,Premium,Ultrabook,Intel,Deca Core,4.8,Windows,DDR4,16,Intel,14.0,1920,1200,161.73,1.6,1.41,No,Yes,Black,0,Lenovo
Lenovo,6.1,v14,v14,55490.0,Economy,Everyday Use,Intel,Deca Core,4.2,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.43,No,Yes,Iron Grey,0,Lenovo
Lenovo,5.1,v14,v14,44990.0,Economy,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.43,No,Yes,Grey,0,Lenovo
Lenovo,5.0,thinkpad e14 gen 5,thinkpad,62999.0,Mid-Range,Ultrabook,AMD,Hexa Core,2.0,Windows,DDR4,8,AMD,14.0,1920,1200,161.73,1.6,1.41,No,Yes,Black,0,Lenovo
MSI,6.4,prestige 16 ai evo b1mg,prestige,119990.0,Premium,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5,16,Intel,16.0,2561,1600,188.73,1.6,1.5,No,No,Stellar Gray,0,MSI
Lenovo,7.0,thinkbook 15 g5,thinkbook,42990.0,Economy,Everyday Use,AMD,Hexa Core,2.0,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Grey,0,Lenovo
Lenovo,8.0,thinkbook 15 g5,thinkbook,48990.0,Economy,Everyday Use,AMD,Octa Core,2.0,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Grey,0,Lenovo
Lenovo,8.0,thinkbook 15 gen 5,thinkbook,46690.0,Economy,Everyday Use,AMD,Octa Core,2.0,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Grey,0,Lenovo
Lenovo,9.0,thinkpad e14 g4,thinkpad,97000.0,Premium,Everyday Use,Intel,Deca Core,4.0,Windows,DDR4,16,Intel,14.0,1920,1080,157.35,1.78,2.0,No,Yes,Black,0,Lenovo
Lenovo,5.6,thinkpad e14 gen 4,thinkpad,79999.0,Mid-Range,Everyday Use,Intel,Deca Core,3.3,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.59,No,Yes,Black,0,Lenovo
HP,8.4,victus 15fa1128tx,victus,61690.0,Mid-Range,Everyday Use,Intel,Hexa Core,4.8,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.29,No,Yes,Blue,0,HP
Acer,5.1,aspire lite al1552,aspire,32900.0,Economy,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.59,No,No,Steel Gray,0,Acer
HP,9.1,15ser2004au,15ser2004au,61338.0,Mid-Range,Gaming,AMD,Octa Core,4.2,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.69,No,No,Silver,0,HP
MSI,10.4,stealth 16 ai studio a1vfg,stealth,199990.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,DDR5,32,NVIDIA,16.0,2560,1600,188.68,1.6,1.99,No,No,Star Blue,1,MSI
Samsung,6.1,galaxy book 4 pro np940xgk,galaxy,131990.0,Luxury,Everyday Use,Intel,Deca Core,4.2,Windows,LPDDR5X,16,Intel,14.0,2880,1800,242.59,1.6,1.23,Yes,No,Silver,0,Samsung
Samsung,6.1,galaxy book 4 pro np940xgk,galaxy,131990.0,Luxury,Everyday Use,Intel,Deca Core,4.2,Windows,LPDDR5X,16,Intel,14.0,2880,1800,242.59,1.6,1.23,Yes,No,Grey,0,Samsung
Samsung,6.4,galaxy book 4 pro np960xgk,galaxy,149990.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5X,16,Intel,16.0,2880,1800,212.26,1.6,1.56,Yes,No,Grey,0,Samsung
Samsung,4.7,galaxy book 4 360 np750qgk,galaxy,108990.0,Premium,Ultrabook,Intel,Deca Core,1.4,Windows,LPDDR5,16,Intel,15.6,1920,1080,141.21,1.78,1.46,Yes,No,Gray,0,Samsung
Samsung,10.4,galaxy book 4 pro np940xgk,galaxy,171990.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5X,32,Intel,14.0,2880,1800,242.59,1.6,1.23,Yes,No,Grey,0,Samsung
Samsung,6.1,galaxy book 4 pro np960xgk,galaxy,141990.0,Luxury,Everyday Use,Intel,Deca Core,4.2,Windows,LPDDR5X,16,Intel,16.0,2880,1800,212.26,1.6,1.56,Yes,No,Grey,0,Samsung
Lenovo,8.1,thinkpad p14s gen4,thinkpad,129990.0,Luxury,Everyday Use,Intel,Deca Core,2.2,Windows,LPDDR5X,16,NVIDIA,14.0,1920,1200,161.73,1.6,1.34,No,Yes,Thunder Black,0,Lenovo
Lenovo,6.4,thinkpad e16 g1,thinkpad,63490.0,Mid-Range,Everyday Use,Intel,Deca Core,4.7,Dos,DDR4,8,Intel,16.0,1920,1200,141.51,1.6,1.77,No,Yes,Black,0,Lenovo
Lenovo,6.6,thinkpad e14 gen5,thinkpad,74790.0,Mid-Range,Ultrabook,Intel,Deca Core,1.3,Windows,DDR4,16,Intel,14.0,1920,1200,161.73,1.6,1.41,No,Yes,Black,0,Lenovo
Lenovo,12.6,thinkpad p14s gen4,thinkpad,109990.0,Premium,Ultrabook,AMD,Octa Core,3.3,Windows,LPDDR5X,32,Intel,14.0,1920,1200,161.73,1.6,1.34,No,Yes,Thunder Black,0,Lenovo
Lenovo,8.1,thinkpad p14s gen4,thinkpad,109990.0,Premium,Ultrabook,Intel,Deca Core,2.2,Windows,DDR5,16,Intel,14.0,1920,1200,161.73,1.6,1.34,No,Yes,Thunder Black,0,Lenovo
MSI,9.4,katana 15 b13vgk,katana,129990.0,Luxury,Gaming,Intel,Deca Core,4.8,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.25,No,No,Black,0,MSI
MSI,5.0,katana 17 b13vgk,katana,153512.0,Luxury,Everyday Use,Intel,Deca Core,1.9,Windows,DDR5,16,NVIDIA,17.3,2560,1440,169.78,1.78,2.6,No,No,Black,0,MSI
Lenovo,5.1,thinkpad e14 gen5,thinkpad,44990.0,Economy,Everyday Use,Intel,Dual Core,4.2,Dos,DDR4,8,Intel,14.0,1920,1200,161.73,1.6,1.41,No,Yes,Black,0,Lenovo
Asus,4.7,rog zephyrus g16 gu605mi,rog,189990.0,Luxury,Everyday Use,Intel,Deca Core,1.4,Windows,LPDDR5X,16,NVIDIA,16.0,2560,1600,188.68,1.6,1.85,No,No,Grey,1,Asus
Asus,9.1,rog strix scar 18 g834jyr,rog,346935.0,Luxury,Everyday Use,Intel,Deca Core,2.2,Windows,DDR5,32,NVIDIA,18.0,2560,1600,167.72,1.6,3.1,No,No,Off Black,1,Asus
MSI,9.8,sword 16 hx b14vfkg,sword,134990.0,Luxury,Gaming,Intel,Deca Core,5.5,Windows,DDR5,16,NVIDIA,16.0,1920,1200,141.51,1.6,2.3,No,No,Grey,0,MSI
MSI,13.8,crosshair 16 hx d14vgkg,crosshair,172990.0,Luxury,Gaming,Intel,Deca Core,5.5,Windows,DDR5,32,NVIDIA,16.0,2560,1600,188.68,1.6,2.5,No,No,Grey,0,MSI
MSI,9.8,crosshair 16 hx d14vfkg,crosshair,155815.0,Luxury,Gaming,Intel,Deca Core,5.5,Windows,DDR5,16,NVIDIA,16.0,2560,1600,188.68,1.6,2.5,No,No,Grey,0,MSI
HP,5.1,14sdq5138tu,14sdq5138tu,41490.0,Economy,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.46,No,No,Natural Silver,0,HP
MSI,6.8,thin 15 b13ve,thin,83990.0,Mid-Range,Everyday Use,Intel,Hexa Core,1.5,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,7.9,thin 15 b13ucx,thin,73990.0,Mid-Range,Everyday Use,Intel,Octa Core,1.8,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,7.9,thin 15 b13ve,thin,91990.0,Premium,Everyday Use,Intel,Octa Core,1.8,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,9.4,thin 15 b12uc,thin,79990.0,Mid-Range,Gaming,Intel,Octa Core,4.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,6.8,thin 15 b13uc,thin,73990.0,Mid-Range,Everyday Use,Intel,Hexa Core,1.5,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,6.8,thin 15 b12uc,thin,67990.0,Mid-Range,Everyday Use,Intel,Hexa Core,1.5,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,6.1,thin 15 b12ucx,thin,63990.0,Mid-Range,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,8,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,7.9,thin 15 b13uc,thin,79990.0,Mid-Range,Everyday Use,Intel,Octa Core,1.8,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,7.8,thin 15 b12uc,thin,76990.0,Mid-Range,Everyday Use,Intel,Octa Core,1.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,8.4,thin 15 b12ve,thin,81990.0,Mid-Range,Everyday Use,Intel,Hexa Core,4.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,6.8,thin 15 b12ucx,thin,62990.0,Mid-Range,Everyday Use,Intel,Hexa Core,1.5,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,6.8,thin 15 b13ucx,thin,68990.0,Mid-Range,Everyday Use,Intel,Hexa Core,1.5,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,7.8,thin 15 b12ucx,thin,71990.0,Mid-Range,Everyday Use,Intel,Octa Core,1.7,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
Asus,7.4,tuf gaming f17 fx706hf,tuf,65990.0,Mid-Range,Everyday Use,Intel,Hexa Core,2.7,Windows,DDR4,16,NVIDIA,17.0,1920,1080,129.58,1.78,2.6,No,Yes,Black,0,Asus
MSI,10.8,raider ge68 hx 14vig,raider,354990.0,Luxury,Gaming,Intel,Deca Core,5.5,Windows,DDR5,32,NVIDIA,16.0,3840,2400,283.02,1.6,2.75,No,No,Core Black,1,MSI
Lenovo,7.9,ideapad slim 3 gen 6,ideapad,49690.0,Economy,Everyday Use,AMD,Octa Core,1.8,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.41,No,Yes,Grey,0,Lenovo
MSI,10.4,stealth 14 ai studio a1vgg,stealth,229990.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,DDR5,32,NVIDIA,14.1,2880,1800,240.87,1.6,1.7,No,No,Star Blue,1,MSI
MSI,9.4,katana a17 ai b8vf,katana,119990.0,Premium,Gaming,AMD,Octa Core,4.8,Windows,DDR5,16,NVIDIA,17.3,1920,1080,127.34,1.78,2.7,No,No,Black,0,MSI
MSI,8.6,thin a15 b7vf,thin,99990.0,Premium,Gaming,AMD,Octa Core,3.1,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,8.7,katana a15 ai b8ve,katana,104990.0,Premium,Gaming,AMD,Octa Core,3.4,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.25,No,No,Black,0,MSI
MSI,8.6,thin a15 b7ve,thin,91990.0,Premium,Gaming,AMD,Octa Core,3.1,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,7.6,thin a15 b7uc,thin,71990.0,Mid-Range,Everyday Use,AMD,Hexa Core,3.3,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,7.6,thin a15 b7ucx,thin,65990.0,Mid-Range,Everyday Use,AMD,Hexa Core,3.3,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,7.6,thin a15 b7ve,thin,81990.0,Mid-Range,Everyday Use,AMD,Hexa Core,3.3,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.86,No,No,Grey,0,MSI
MSI,6.4,cyborg 15 ai a1vfk,cyborg,112030.0,Premium,Everyday Use,Intel,Deca Core,4.8,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.9,No,No,Translucent Black,0,MSI
MSI,6.4,cyborg 15 ai a1vek,cyborg,104990.0,Premium,Everyday Use,Intel,Deca Core,4.8,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.9,No,No,Translucent Black,0,MSI
MSI,8.1,modern 15 h c13m,modern,59990.0,Economy,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.9,No,No,Black,0,MSI
MSI,6.1,cyborg 15 ai a1vek,cyborg,96990.0,Premium,Everyday Use,Intel,Deca Core,4.2,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.9,No,No,Translucent Black,0,MSI
MSI,6.4,modern 15 h c13m,modern,79990.0,Mid-Range,Everyday Use,Intel,Deca Core,4.8,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.9,No,No,Black,0,MSI
MSI,6.1,prestige 13 ai evo a1mg,prestige,99990.0,Premium,Ultrabook,Intel,Deca Core,4.2,Windows,LPDDR5,16,Intel,13.3,2880,1800,255.36,1.6,1.0,No,No,Stellar Grey,0,MSI
MSI,9.4,modern 15 h c13m,modern,69990.0,Mid-Range,Everyday Use,Intel,Deca Core,4.8,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.9,No,No,Black,0,MSI
MSI,6.4,prestige 13 ai evo a1mg,prestige,114990.0,Premium,Ultrabook,Intel,Deca Core,4.8,Windows,LPDDR5,16,Intel,13.3,2880,1800,255.36,1.6,1.0,No,No,Stellar Gray,0,MSI
MSI,6.8,commercial 14 h a13mg,commercial,87990.0,Mid-Range,Everyday Use,Intel,Hexa Core,1.5,Windows,DDR4,16,Intel,14.0,1920,1200,161.73,1.6,1.6,No,No,Grey,0,MSI
MSI,10.4,prestige 16 ai studio b1veg,prestige,159990.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5,32,NVIDIA,15.6,2560,1600,193.52,1.6,1.6,No,No,Stellar Gray,0,MSI
MSI,10.8,raider ge78 hx 14vhg,raider,299990.0,Luxury,Gaming,Intel,Deca Core,5.5,Windows,DDR5,32,NVIDIA,17.0,2560,1600,177.58,1.6,3.1,No,No,Black,1,MSI
MSI,11.8,vector 16 hx a14vgg,vector,197990.0,Luxury,Everyday Use,Intel,Deca Core,1.5,Windows,DDR5,32,NVIDIA,16.0,2560,1600,188.68,1.6,2.7,No,No,Grey,1,MSI
MSI,10.4,stealth 16 ai studio a1vgg,stealth,249990.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,DDR5,32,NVIDIA,16.0,2560,1600,188.68,1.6,1.9,No,No,Star Blue,1,MSI
MSI,9.6,vector 17 hx a14vhg,vector,279990.0,Luxury,Gaming,Intel,Deca Core,3.21,Windows,DDR5,32,NVIDIA,17.0,2560,1600,177.58,1.6,3.0,No,No,Grey,1,MSI
HP,10.4,spectre x360 16aa0664tx,spectre,195990.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,LPDDR5X,32,Intel,16.0,2880,1800,212.26,1.6,1.95,Yes,No,Blue,1,HP
Acer,4.2,extensa ex21533,extensa,28499.0,Budget,Everyday Use,Intel,Octa Core,2.5,Windows,LPDDR5,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,No,Silver,0,Acer
Acer,5.2,one 14 z8415,one,42990.0,Economy,Everyday Use,Intel,Quad Core,2.5,Windows,DDR4,8,Intel,14.0,1920,1080,157.35,1.78,1.49,No,Yes,Silver,0,Acer
Asus,8.2,vivobook 14x k3405zf,vivobook,78989.0,Mid-Range,Ultrabook,Intel,Octa Core,2.3,Windows,DDR4,16,NVIDIA,14.0,1920,1200,161.73,1.6,1.45,No,Yes,Silver,0,Asus
Acer,4.4,extensa ex21533,extensa,32250.0,Economy,Everyday Use,Intel,Octa Core,2.76,Windows,LPDDR5,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,No,Silver,0,Acer
Acer,7.4,predator helios neo 16 phn1671,predator,104990.0,Premium,Everyday Use,Intel,Deca Core,2.88,Windows,DDR5,16,NVIDIA,16.0,1920,1200,141.51,1.6,2.6,No,No,Black,0,Acer
Acer,8.7,nitro 16 an1641,nitro,129990.0,Luxury,Gaming,AMD,Octa Core,3.39,Windows,DDR5,16,NVIDIA,16.0,1920,1200,141.51,1.6,2.7,No,No,Black,0,Acer
Acer,6.7,nitro 16 an1641,nitro,94990.0,Premium,Everyday Use,AMD,Octa Core,3.48,Windows,DDR5,8,NVIDIA,16.0,1920,1200,141.51,1.6,2.7,No,No,Black,0,Acer
HP,8.0,pavilion 15eh1047au,pavilion,55990.0,Economy,Everyday Use,AMD,Hexa Core,4.0,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.75,No,No,Silver,0,HP
Dell,8.4,g155530,g155530,79880.0,Mid-Range,Everyday Use,Intel,Deca Core,4.7,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.65,No,No,Grey,0,Dell
Infinix,7.8,inbook y4 max yl613,inbook,49990.0,Economy,Everyday Use,Intel,Deca Core,1.6,Windows,LPDDR4X,16,Intel,16.0,1920,1200,141.51,1.6,1.78,No,Yes,Silver,0,Infinix
Acer,5.1,aspire lite al1552,aspire,30490.0,Economy,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.59,No,No,Steel Gray,0,Acer
Asus,8.2,vivobook 16x k3605zu,vivobook,89500.0,Mid-Range,Everyday Use,Intel,Octa Core,2.3,Windows,DDR4,16,NVIDIA,16.0,1920,1200,141.51,1.6,1.8,No,Yes,Silver,0,Asus
Asus,8.1,vivobook pro 15 oled m6500qc,vivobook,77980.0,Mid-Range,Everyday Use,AMD,Hexa Core,4.2,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.8,No,No,Blue,0,Asus
Dell,3.8,inspiron 14 7430,inspiron,59890.0,Economy,Everyday Use,Intel,Dual Core,1.6,Windows,LPDDR5,8,Intel,14.0,1920,1200,161.73,1.6,1.58,Yes,No,Silver,0,Dell
Asus,8.2,tuf gaming f15 fx577zc,tuf,89650.0,Mid-Range,Everyday Use,Intel,Octa Core,2.3,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.2,No,Yes,Grey,0,Asus
Asus,3.7,vivobook 15 x1500ea,vivobook,30990.0,Economy,Everyday Use,Intel,Dual Core,3.4,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.8,No,No,Black,0,Asus
HP,4.3,15seq1550au,15seq1550au,31499.0,Economy,Everyday Use,AMD,Dual Core,2.6,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Silver,0,HP
Asus,8.1,vivobook pro 15 m6500qf,vivobook,58999.0,Economy,Everyday Use,AMD,Hexa Core,4.2,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.8,No,Yes,Silver,0,Asus
HP,9.1,pavilion 15eh3102au,pavilion,67600.0,Mid-Range,Gaming,AMD,Octa Core,4.2,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.75,No,Yes,Blue,0,HP
HP,5.1,15sfq5186tu,15sfq5186tu,39299.0,Economy,Everyday Use,Intel,Hexa Core,4.2,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.69,No,Yes,Silver,0,HP
HP,8.4,pavilion 15eh3039au,pavilion,57940.0,Economy,Everyday Use,AMD,Hexa Core,4.7,Windows,DDR4,16,AMD,15.6,1920,1080,141.21,1.78,1.75,No,Yes,Silver,0,HP
HP,7.6,victus 15fb0136ax,victus,60900.0,Mid-Range,Everyday Use,AMD,Hexa Core,3.3,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.37,No,Yes,Blue,0,HP
Asus,3.4,chromebook plus cx3402cba,chromebook,33990.0,Economy,Everyday Use,Intel,Hexa Core,0.8,Chrome,LPDDR5,8,Intel,14.0,1920,1080,157.35,1.78,1.44,No,No,Rock Grey,0,Asus
Lenovo,5.0,ideapad 1 15aba7,ideapad,35400.0,Economy,Everyday Use,AMD,Hexa Core,2.1,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.6,No,Yes,Grey,0,Lenovo
HP,9.4,zbook firefly 14 g10,zbook,140999.0,Luxury,Everyday Use,Intel,Deca Core,4.8,Windows,DDR5,16,Intel,14.0,1920,1200,161.73,1.6,1.45,No,Yes,Silver,0,HP
Asus,5.4,vivobook go 14 e1404fa,vivobook,39990.0,Economy,Everyday Use,AMD,Quad Core,2.8,Windows,LPDDR5,8,AMD,14.0,1920,1080,157.35,1.78,1.38,No,Yes,Green,0,Asus
Asus,3.6,vivobook 15 x1504za,vivobook,34990.0,Economy,Everyday Use,Intel,Hexa Core,1.2,Windows,DDR4,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Silver,0,Asus
Asus,7.3,vivobook pro 15 oled k6502vu,vivobook,103500.0,Premium,Everyday Use,Intel,Deca Core,2.6,Windows,DDR5,16,NVIDIA,15.6,2880,1620,211.82,1.78,1.8,No,No,Silver,0,Asus
Asus,7.3,vivobook 14x oled k3405vcb,vivobook,86080.0,Mid-Range,Ultrabook,Intel,Deca Core,2.6,Windows,DDR4,16,NVIDIA,14.0,2880,1800,242.59,1.6,1.4,No,No,Silver,0,Asus
Dell,5.4,inspiron 15 3535,inspiron,44990.0,Economy,Everyday Use,AMD,Quad Core,2.8,Windows,DDR4,8,AMD,15.6,1920,1080,141.21,1.78,1.67,No,No,Silver,0,Dell
Asus,8.6,vivobook pro 15 m6500qc,vivobook,70990.0,Mid-Range,Gaming,AMD,Octa Core,3.1,Windows,DDR4,16,NVIDIA,15.6,1920,1080,141.21,1.78,1.8,No,No,Silver,0,Asus
Acer,4.5,aspire 3 a315510p,aspire,33400.0,Economy,Everyday Use,Intel,Octa Core,2.96,Windows,LPDDR5,8,Intel,15.6,1920,1080,141.21,1.78,1.7,No,No,Silver,0,Acer
Lenovo,8.4,ideapad slim 3i,ideapad,59990.0,Economy,Everyday Use,Intel,Quad Core,2.8,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.7,No,Yes,Grey,0,Lenovo
Dell,5.0,inspiron 15 3535,inspiron,35990.0,Economy,Everyday Use,AMD,Quad Core,4.0,Windows,LPDDR5,8,AMD,15.6,1920,1080,141.21,1.78,1.67,No,No,Platinum Silver Plastic,0,Dell
Asus,8.0,vivobook 15x oled m3504ya,vivobook,57990.0,Economy,Everyday Use,AMD,Octa Core,2.0,Windows,M3,16,AMD,15.6,1920,1080,141.21,1.78,1.7,No,No,Black,0,Asus
Microsoft,5.7,surface go 3,surface,79990.0,Mid-Range,Ultrabook,Intel,Deca Core,3.4,Windows,LPDDR5,8,Intel,12.4,1536,1024,148.87,1.5,1.13,Yes,No,Platinum,0,Microsoft
Apple,12.5,macbook pro m3 max muw63hna ultrabook,macbook,399900.0,Luxury,Everyday Use,Apple,Deca Core,1.0,Macos,M3,48,Apple,16.2,3456,2234,254.02,1.55,2.16,No,No,Space Black,1,Apple
Apple,9.5,macbook pro m3 max mrw73hna ultrabook,macbook,349900.0,Luxury,Everyday Use,Apple,Deca Core,1.07,Macos,M3,36,Apple,16.2,3456,2234,254.02,1.55,2.16,No,No,Silver,1,Apple
Apple,12.5,macbook pro m3 max muw73hna ultrabook,macbook,399900.0,Luxury,Everyday Use,Apple,Deca Core,1.0,Macos,M3,48,Apple,16.2,3456,2234,254.02,1.55,2.16,No,No,Silver,1,Apple
Apple,9.6,macbook pro m3 max mrx53hna ultrabook,macbook,299990.0,Luxury,Everyday Use,Apple,Deca Core,1.14,Macos,M3,36,Apple,14.2,3024,1964,253.93,1.54,1.62,No,No,Space Black,1,Apple
Apple,9.5,macbook pro m3 max mrw33hna ultrabook,macbook,349900.0,Luxury,Everyday Use,Apple,Deca Core,1.0,Macos,M3,36,Apple,16.2,3456,2234,254.02,1.55,3.48,No,No,Space Black,1,Apple
Apple,5.0,macbook pro m3 pro mrw43hna ultrabook,macbook,249900.0,Luxury,Everyday Use,Apple,Octa Core,1.0,Macos,M3,18,Apple,16.2,3456,2234,254.02,1.55,3.48,No,No,Silver,1,Apple
Apple,3.6,macbook pro m3 mr7k3hna ultrabook,macbook,178590.0,Luxury,Everyday Use,Apple,Octa Core,3.2,Macos,M3,8,Apple,14.0,3024,1964,257.56,1.54,1.55,No,No,Silver,1,Apple
Apple,9.5,macbook pro m3 max mrx83hna ultrabook,macbook,319900.0,Luxury,Everyday Use,Apple,Deca Core,1.0,Macos,M3,36,Apple,14.2,3024,1964,253.93,1.54,1.62,No,No,Grey,1,Apple
Apple,9.5,macbook pro m3 pro mrw63hna ultrabook,macbook,289900.0,Luxury,Everyday Use,Apple,Octa Core,1.0,Macos,M3,36,Apple,16.2,3456,2234,254.02,1.55,3.48,No,No,Silver,1,Apple
Asus,7.3,vivobook pro 15 oled k6502vu,vivobook,124566.0,Luxury,Everyday Use,Intel,Deca Core,2.6,Windows,DDR5,16,NVIDIA,15.6,2880,1620,211.82,1.78,1.8,No,No,Blue,0,Asus
Lenovo,7.8,ideapad slim 3 15iau7,ideapad,59990.0,Economy,Everyday Use,Intel,Deca Core,1.7,Windows,DDR4,16,Intel,15.6,1920,1080,141.21,1.78,1.63,No,Yes,Grey,0,Lenovo
Lenovo,7.6,ideapad gaming 3,ideapad,68990.0,Mid-Range,Everyday Use,AMD,Hexa Core,3.3,Windows,DDR5,16,NVIDIA,15.6,1920,1080,141.21,1.78,2.3,No,Yes,Grey,0,Lenovo
